data,produto,preco_venda,custo,margem,canal,cidade,quantidade
2024-04-22,Rede Casal,152,71.01,80.99,Instagram,Jardim de Piranhas-RN,2
2024-04-22,Rede Luxo,210,138.46,71.54,Site,João Pessoa-PB,1
2024-04-23,Rede Tradicional,108,52.01,55.99,WhatsApp,São Bento-PB,2
2024-04-23,Rede Casal,156,89.76,66.24,Instagram,Jardim de Piranhas-RN,1
2024-04-23,Rede Infantil,80,43.17,36.83,Site,Fortaleza-CE,1
2024-04-23,Rede Casal,164,81.96,82.04,Instagram,São Bento-PB,1
2024-04-23,Rede Infantil,62,37.17,24.83,Site,João Pessoa-PB,2
2024-04-23,Rede Tradicional,101,47.11,53.89,Loja Física,João Pessoa-PB,2
2024-04-23,Rede Infantil,75,39.3,35.7,Loja Física,Brejo do Cruz-PB,3
2024-04-23,Rede Luxo,242,111.82,130.18,Site,São Bento-PB,4
2024-04-23,Rede Tradicional,92,55.87,36.13,Marketplace,São Bento-PB,3
2024-04-23,Rede Viagem,102,51.59,50.41,WhatsApp,Fortaleza-CE,1
2024-04-23,Rede Infantil,78,38.45,39.55,Site,São Bento-PB,2
2024-04-23,Rede Tradicional,84,57.74,26.26,Site,Brejo do Cruz-PB,3
2024-04-23,Rede Viagem,122,62.03,59.97,Marketplace,Jardim de Piranhas-RN,3
2024-04-23,Rede Tradicional,84,56.11,27.89,Site,Brejo do Cruz-PB,4
2024-04-23,Rede Casal,134,66.5,67.5,Site,Fortaleza-CE,2
2024-04-23,Rede Casal,130,74.62,55.38,Marketplace,São Bento-PB,1
2024-04-24,Rede Infantil,75,45.44,29.56,Marketplace,Fortaleza-CE,2
2024-04-24,Rede Infantil,71,41.98,29.02,Loja Física,João Pessoa-PB,4
2024-04-24,Rede Luxo,235,121.26,113.74,Instagram,Fortaleza-CE,2
2024-04-24,Rede Viagem,102,65.41,36.59,Marketplace,São Bento-PB,1
2024-04-24,Rede Casal,136,70.62,65.38,Site,João Pessoa-PB,1
2024-04-24,Rede Luxo,242,135.98,106.02,Site,Brejo do Cruz-PB,4
2024-04-24,Rede Casal,138,71.19,66.81,Loja Física,Fortaleza-CE,3
2024-04-24,Rede Infantil,88,32.15,55.85,WhatsApp,São Bento-PB,2
2024-04-24,Rede Infantil,89,39.95,49.05,Instagram,Fortaleza-CE,2
2024-04-24,Rede Infantil,67,38.93,28.07,Site,Jardim de Piranhas-RN,1
2024-04-24,Rede Tradicional,106,49.64,56.36,Marketplace,João Pessoa-PB,1
2024-04-24,Rede Tradicional,110,49.51,60.49,WhatsApp,João Pessoa-PB,4
2024-04-24,Rede Tradicional,101,42.19,58.81,WhatsApp,Brejo do Cruz-PB,4
2024-04-24,Rede Tradicional,89,45.86,43.14,WhatsApp,João Pessoa-PB,4
2024-04-24,Rede Viagem,115,63.37,51.63,Loja Física,João Pessoa-PB,1
2024-04-25,Rede Tradicional,88,42.66,45.34,Loja Física,Brejo do Cruz-PB,1
2024-04-25,Rede Viagem,107,54.39,52.61,Site,João Pessoa-PB,1
2024-04-25,Rede Tradicional,91,43.96,47.04,Site,João Pessoa-PB,4
2024-04-25,Rede Casal,147,87.83,59.17,Site,João Pessoa-PB,2
2024-04-25,Rede Tradicional,84,45.98,38.02,Instagram,Fortaleza-CE,2
2024-04-25,Rede Viagem,130,69.39,60.61,Marketplace,Jardim de Piranhas-RN,1
2024-04-25,Rede Tradicional,86,51.35,34.65,Site,São Bento-PB,4
2024-04-25,Rede Luxo,225,118.73,106.27,WhatsApp,São Bento-PB,1
2024-04-25,Rede Luxo,234,107.34,126.66,Site,Brejo do Cruz-PB,1
2024-04-25,Rede Luxo,244,114.28,129.72,Marketplace,Brejo do Cruz-PB,1
2024-04-25,Rede Tradicional,97,56.72,40.28,Instagram,Brejo do Cruz-PB,1
2024-04-25,Rede Tradicional,113,56.45,56.55,Site,João Pessoa-PB,3
2024-04-25,Rede Casal,152,78.6,73.4,Marketplace,São Bento-PB,1
2024-04-26,Rede Casal,151,82.3,68.7,WhatsApp,São Bento-PB,1
2024-04-26,Rede Infantil,61,42.41,18.59,Marketplace,Jardim de Piranhas-RN,3
2024-04-26,Rede Luxo,222,134.72,87.28,Loja Física,São Bento-PB,4
2024-04-26,Rede Infantil,72,41.6,30.4,Loja Física,João Pessoa-PB,2
2024-04-26,Rede Viagem,104,60.51,43.49,Loja Física,São Bento-PB,3
2024-04-26,Rede Viagem,101,67.89,33.11,Site,Jardim de Piranhas-RN,1
2024-04-26,Rede Viagem,107,61.11,45.89,WhatsApp,Fortaleza-CE,2
2024-04-26,Rede Tradicional,108,45.75,62.25,Loja Física,João Pessoa-PB,3
2024-04-26,Rede Infantil,94,39.28,54.72,Instagram,Jardim de Piranhas-RN,2
2024-04-26,Rede Casal,140,67.74,72.26,WhatsApp,São Bento-PB,1
2024-04-26,Rede Casal,157,87.67,69.33,Instagram,João Pessoa-PB,4
2024-04-26,Rede Luxo,224,104.58,119.42,Instagram,João Pessoa-PB,1
2024-04-26,Rede Casal,145,72.63,72.37,WhatsApp,Jardim de Piranhas-RN,1
2024-04-26,Rede Viagem,113,63.68,49.32,WhatsApp,Brejo do Cruz-PB,3
2024-04-26,Rede Infantil,89,39.02,49.98,Loja Física,Jardim de Piranhas-RN,1
2024-04-26,Rede Infantil,69,32.51,36.49,Site,João Pessoa-PB,2
2024-04-27,Rede Casal,142,64.53,77.47,WhatsApp,João Pessoa-PB,1
2024-04-27,Rede Viagem,101,52.57,48.43,Instagram,São Bento-PB,3
2024-04-27,Rede Luxo,217,106.9,110.1,Instagram,São Bento-PB,2
2024-04-27,Rede Casal,145,87.49,57.51,Site,Jardim de Piranhas-RN,2
2024-04-27,Rede Luxo,228,128.27,99.73,WhatsApp,Jardim de Piranhas-RN,4
2024-04-27,Rede Casal,160,71.43,88.57,Marketplace,São Bento-PB,2
2024-04-27,Rede Tradicional,81,57.09,23.91,WhatsApp,São Bento-PB,4
2024-04-27,Rede Tradicional,107,49.85,57.15,Marketplace,Jardim de Piranhas-RN,2
2024-04-27,Rede Tradicional,97,56.55,40.45,WhatsApp,Jardim de Piranhas-RN,3
2024-04-27,Rede Luxo,216,126.49,89.51,Instagram,São Bento-PB,1
2024-04-27,Rede Viagem,121,54.98,66.02,Site,Fortaleza-CE,3
2024-04-27,Rede Casal,148,80.66,67.34,Instagram,Jardim de Piranhas-RN,1
2024-04-27,Rede Casal,131,80.71,50.29,WhatsApp,São Bento-PB,4
2024-04-27,Rede Infantil,66,38.35,27.65,Instagram,Jardim de Piranhas-RN,1
2024-04-27,Rede Viagem,100,58.12,41.88,Site,Brejo do Cruz-PB,1
2024-04-27,Rede Infantil,62,44.58,17.42,Loja Física,João Pessoa-PB,4
2024-04-27,Rede Tradicional,102,45.24,56.76,Site,São Bento-PB,2
2024-04-28,Rede Viagem,130,65.33,64.67,Marketplace,Brejo do Cruz-PB,3
2024-04-28,Rede Luxo,235,108.82,126.18,Loja Física,João Pessoa-PB,4
2024-04-28,Rede Casal,162,75.87,86.13,Site,João Pessoa-PB,4
2024-04-28,Rede Casal,162,81.29,80.71,Instagram,João Pessoa-PB,3
2024-04-28,Rede Casal,146,78.15,67.85,Marketplace,Jardim de Piranhas-RN,3
2024-04-28,Rede Infantil,94,34.08,59.92,WhatsApp,São Bento-PB,4
2024-04-28,Rede Tradicional,111,42.76,68.24,WhatsApp,Jardim de Piranhas-RN,3
2024-04-28,Rede Tradicional,82,51.4,30.6,Loja Física,São Bento-PB,2
2024-04-28,Rede Luxo,222,101.96,120.04,Marketplace,Jardim de Piranhas-RN,4
2024-04-28,Rede Luxo,225,100.47,124.53,Site,Brejo do Cruz-PB,1
2024-04-28,Rede Casal,136,85.13,50.87,Instagram,João Pessoa-PB,1
2024-04-28,Rede Casal,142,81.52,60.48,Instagram,João Pessoa-PB,3
2024-04-28,Rede Casal,160,68.55,91.45,Site,Brejo do Cruz-PB,1
2024-04-28,Rede Infantil,91,34.06,56.94,Marketplace,Fortaleza-CE,4
2024-04-28,Rede Tradicional,86,51.29,34.71,Instagram,São Bento-PB,4
2024-04-28,Rede Luxo,226,122.56,103.44,Site,Fortaleza-CE,4
2024-04-28,Rede Infantil,81,40.56,40.44,WhatsApp,Fortaleza-CE,3
2024-04-28,Rede Casal,146,77.35,68.65,Instagram,Jardim de Piranhas-RN,2
2024-04-28,Rede Luxo,225,115.89,109.11,Marketplace,Jardim de Piranhas-RN,4
2024-04-29,Rede Tradicional,106,54.93,51.07,WhatsApp,Jardim de Piranhas-RN,2
2024-04-29,Rede Luxo,237,138.45,98.55,Loja Física,Brejo do Cruz-PB,3
2024-04-29,Rede Viagem,134,62.19,71.81,Instagram,João Pessoa-PB,3
2024-04-29,Rede Viagem,100,71.33,28.67,Loja Física,Brejo do Cruz-PB,3
2024-04-29,Rede Luxo,220,122.65,97.35,Loja Física,São Bento-PB,1
2024-04-29,Rede Tradicional,108,48.54,59.46,Site,João Pessoa-PB,1
2024-04-29,Rede Infantil,92,37.61,54.39,WhatsApp,João Pessoa-PB,1
2024-04-29,Rede Infantil,62,43.45,18.55,Instagram,Jardim de Piranhas-RN,3
2024-04-30,Rede Tradicional,99,55.29,43.71,Site,Jardim de Piranhas-RN,4
2024-04-30,Rede Tradicional,98,49.68,48.32,Site,Jardim de Piranhas-RN,2
2024-04-30,Rede Casal,146,73.68,72.32,WhatsApp,Jardim de Piranhas-RN,2
2024-04-30,Rede Infantil,69,44.55,24.45,Site,Fortaleza-CE,4
2024-04-30,Rede Luxo,216,102.48,113.52,Instagram,Fortaleza-CE,3
2024-04-30,Rede Infantil,66,33.6,32.4,Marketplace,Brejo do Cruz-PB,1
2024-04-30,Rede Infantil,63,44.07,18.93,WhatsApp,Jardim de Piranhas-RN,3
2024-04-30,Rede Viagem,129,62.79,66.21,Instagram,Fortaleza-CE,1
2024-04-30,Rede Luxo,239,127.03,111.97,Instagram,João Pessoa-PB,2
2024-04-30,Rede Luxo,216,105.76,110.24,Loja Física,São Bento-PB,1
2024-04-30,Rede Tradicional,92,53.27,38.73,Site,Jardim de Piranhas-RN,3
2024-04-30,Rede Luxo,236,108.67,127.33,WhatsApp,Fortaleza-CE,1
2024-04-30,Rede Viagem,134,56.05,77.95,Site,São Bento-PB,2
2024-04-30,Rede Viagem,111,62.89,48.11,Marketplace,São Bento-PB,2
2024-04-30,Rede Casal,132,68.87,63.13,WhatsApp,São Bento-PB,2
2024-05-01,Rede Tradicional,109,45.96,63.04,Instagram,Jardim de Piranhas-RN,1
2024-05-01,Rede Casal,152,73.18,78.82,WhatsApp,Jardim de Piranhas-RN,2
2024-05-01,Rede Luxo,211,135.93,75.07,WhatsApp,São Bento-PB,1
2024-05-01,Rede Infantil,94,38.81,55.19,Marketplace,Fortaleza-CE,4
2024-05-01,Rede Viagem,109,55.0,54.0,WhatsApp,Fortaleza-CE,1
2024-05-01,Rede Tradicional,113,55.37,57.63,Site,Jardim de Piranhas-RN,4
2024-05-01,Rede Luxo,227,115.64,111.36,Loja Física,Jardim de Piranhas-RN,1
2024-05-01,Rede Viagem,102,55.47,46.53,Marketplace,João Pessoa-PB,4
2024-05-01,Rede Tradicional,80,45.33,34.67,Marketplace,Fortaleza-CE,3
2024-05-01,Rede Luxo,242,103.43,138.57,Instagram,São Bento-PB,4
2024-05-01,Rede Infantil,78,33.96,44.04,WhatsApp,Jardim de Piranhas-RN,4
2024-05-02,Rede Luxo,215,107.06,107.94,Site,São Bento-PB,2
2024-05-02,Rede Infantil,82,33.22,48.78,WhatsApp,João Pessoa-PB,1
2024-05-02,Rede Viagem,101,60.08,40.92,Loja Física,São Bento-PB,4
2024-05-02,Rede Casal,152,75.2,76.8,Marketplace,São Bento-PB,2
2024-05-02,Rede Casal,152,70.91,81.09,Marketplace,Fortaleza-CE,4
2024-05-02,Rede Casal,144,89.07,54.93,Loja Física,João Pessoa-PB,1
2024-05-02,Rede Infantil,68,41.84,26.16,Loja Física,Brejo do Cruz-PB,4
2024-05-02,Rede Luxo,242,117.29,124.71,Marketplace,Brejo do Cruz-PB,2
2024-05-03,Rede Viagem,115,54.57,60.43,Site,Fortaleza-CE,3
2024-05-03,Rede Viagem,102,51.33,50.67,Site,Brejo do Cruz-PB,2
2024-05-03,Rede Tradicional,105,58.29,46.71,Loja Física,João Pessoa-PB,4
2024-05-03,Rede Infantil,66,44.97,21.03,Loja Física,Fortaleza-CE,4
2024-05-03,Rede Casal,155,84.57,70.43,Marketplace,João Pessoa-PB,2
2024-05-03,Rede Tradicional,101,46.46,54.54,Marketplace,São Bento-PB,4
2024-05-03,Rede Luxo,225,125.18,99.82,Marketplace,Jardim de Piranhas-RN,1
2024-05-03,Rede Luxo,213,111.47,101.53,Site,João Pessoa-PB,2
2024-05-03,Rede Tradicional,113,54.51,58.49,Marketplace,Jardim de Piranhas-RN,2
2024-05-03,Rede Viagem,121,50.9,70.1,WhatsApp,Jardim de Piranhas-RN,1
2024-05-03,Rede Viagem,121,58.39,62.61,Marketplace,Jardim de Piranhas-RN,2
2024-05-03,Rede Viagem,109,57.73,51.27,Loja Física,Jardim de Piranhas-RN,2
2024-05-03,Rede Luxo,234,109.63,124.37,Marketplace,Jardim de Piranhas-RN,4
2024-05-04,Rede Luxo,241,133.98,107.02,WhatsApp,João Pessoa-PB,2
2024-05-04,Rede Casal,135,74.26,60.74,Instagram,Jardim de Piranhas-RN,3
2024-05-04,Rede Casal,154,74.78,79.22,Loja Física,São Bento-PB,3
2024-05-04,Rede Luxo,244,142.41,101.59,Loja Física,Brejo do Cruz-PB,4
2024-05-04,Rede Casal,155,76.62,78.38,WhatsApp,São Bento-PB,2
2024-05-04,Rede Tradicional,87,44.06,42.94,Instagram,Jardim de Piranhas-RN,4
2024-05-04,Rede Tradicional,98,44.53,53.47,Marketplace,Brejo do Cruz-PB,1
2024-05-04,Rede Tradicional,89,40.86,48.14,Loja Física,Fortaleza-CE,1
2024-05-04,Rede Casal,155,73.58,81.42,Site,Jardim de Piranhas-RN,4
2024-05-04,Rede Luxo,241,107.42,133.58,Instagram,São Bento-PB,2
2024-05-04,Rede Viagem,112,58.44,53.56,Marketplace,São Bento-PB,4
2024-05-04,Rede Tradicional,104,46.0,58.0,Marketplace,Brejo do Cruz-PB,3
2024-05-04,Rede Viagem,128,61.77,66.23,Loja Física,Brejo do Cruz-PB,2
2024-05-04,Rede Luxo,221,130.97,90.03,Site,Fortaleza-CE,1
2024-05-04,Rede Casal,136,69.98,66.02,Loja Física,Fortaleza-CE,3
2024-05-05,Rede Casal,144,79.5,64.5,WhatsApp,Jardim de Piranhas-RN,3
2024-05-05,Rede Tradicional,108,42.5,65.5,Site,João Pessoa-PB,2
2024-05-05,Rede Viagem,103,50.58,52.42,Instagram,São Bento-PB,2
2024-05-05,Rede Casal,153,83.45,69.55,Site,João Pessoa-PB,1
2024-05-05,Rede Viagem,102,69.59,32.41,WhatsApp,Brejo do Cruz-PB,4
2024-05-05,Rede Infantil,89,31.65,57.35,WhatsApp,Brejo do Cruz-PB,1
2024-05-05,Rede Casal,146,90.47,55.53,Loja Física,Jardim de Piranhas-RN,4
2024-05-05,Rede Luxo,221,99.97,121.03,WhatsApp,João Pessoa-PB,3
2024-05-05,Rede Casal,141,73.22,67.78,Loja Física,Brejo do Cruz-PB,2
2024-05-05,Rede Casal,143,76.85,66.15,Site,Fortaleza-CE,1
2024-05-05,Rede Tradicional,89,49.68,39.32,Loja Física,São Bento-PB,1
2024-05-05,Rede Tradicional,113,46.54,66.46,Loja Física,João Pessoa-PB,3
2024-05-05,Rede Casal,140,66.57,73.43,Site,Fortaleza-CE,2
2024-05-05,Rede Viagem,111,60.73,50.27,Marketplace,Brejo do Cruz-PB,2
2024-05-05,Rede Infantil,87,32.81,54.19,Site,Jardim de Piranhas-RN,4
2024-05-05,Rede Infantil,94,44.89,49.11,Marketplace,Fortaleza-CE,1
2024-05-06,Rede Casal,138,77.38,60.62,Site,Brejo do Cruz-PB,1
2024-05-06,Rede Infantil,81,34.0,47.0,Instagram,João Pessoa-PB,3
2024-05-06,Rede Casal,147,80.92,66.08,Marketplace,Fortaleza-CE,3
2024-05-06,Rede Casal,152,73.68,78.32,Loja Física,João Pessoa-PB,2
2024-05-06,Rede Infantil,86,32.98,53.02,Loja Física,São Bento-PB,2
2024-05-06,Rede Viagem,129,54.14,74.86,Site,Brejo do Cruz-PB,1
2024-05-06,Rede Infantil,65,37.5,27.5,Site,Jardim de Piranhas-RN,2
2024-05-06,Rede Casal,133,89.35,43.65,Instagram,São Bento-PB,2
2024-05-06,Rede Viagem,125,67.57,57.43,WhatsApp,Jardim de Piranhas-RN,3
2024-05-06,Rede Casal,162,84.08,77.92,WhatsApp,Fortaleza-CE,4
2024-05-06,Rede Viagem,113,70.67,42.33,WhatsApp,São Bento-PB,2
2024-05-06,Rede Tradicional,91,55.5,35.5,Instagram,João Pessoa-PB,1
2024-05-06,Rede Viagem,128,50.64,77.36,Loja Física,São Bento-PB,4
2024-05-06,Rede Tradicional,95,44.7,50.3,Site,Jardim de Piranhas-RN,4
2024-05-07,Rede Infantil,87,43.58,43.42,Instagram,São Bento-PB,1
2024-05-07,Rede Infantil,90,37.06,52.94,Marketplace,João Pessoa-PB,2
2024-05-07,Rede Casal,140,69.35,70.65,Instagram,João Pessoa-PB,2
2024-05-07,Rede Viagem,123,64.08,58.92,WhatsApp,São Bento-PB,2
2024-05-07,Rede Infantil,81,45.16,35.84,Site,São Bento-PB,4
2024-05-07,Rede Luxo,216,132.74,83.26,Instagram,João Pessoa-PB,4
2024-05-07,Rede Luxo,218,101.84,116.16,WhatsApp,João Pessoa-PB,1
2024-05-07,Rede Viagem,125,57.34,67.66,Site,Brejo do Cruz-PB,2
2024-05-07,Rede Viagem,117,60.71,56.29,Instagram,São Bento-PB,4
2024-05-08,Rede Infantil,94,37.83,56.17,WhatsApp,Fortaleza-CE,4
2024-05-08,Rede Infantil,67,39.49,27.51,Loja Física,João Pessoa-PB,4
2024-05-08,Rede Viagem,119,55.08,63.92,Marketplace,João Pessoa-PB,2
2024-05-08,Rede Infantil,64,31.52,32.48,Loja Física,Jardim de Piranhas-RN,3
2024-05-08,Rede Luxo,217,110.71,106.29,WhatsApp,Jardim de Piranhas-RN,3
2024-05-08,Rede Infantil,86,40.87,45.13,Instagram,Jardim de Piranhas-RN,1
2024-05-08,Rede Tradicional,107,47.99,59.01,Site,Brejo do Cruz-PB,2
2024-05-08,Rede Tradicional,93,55.96,37.04,Loja Física,Fortaleza-CE,3
2024-05-08,Rede Tradicional,92,57.51,34.49,Loja Física,Fortaleza-CE,3
2024-05-08,Rede Tradicional,95,46.44,48.56,Site,São Bento-PB,2
2024-05-09,Rede Luxo,239,103.45,135.55,Instagram,João Pessoa-PB,2
2024-05-09,Rede Tradicional,97,41.5,55.5,WhatsApp,Jardim de Piranhas-RN,4
2024-05-09,Rede Luxo,238,128.79,109.21,Loja Física,Fortaleza-CE,1
2024-05-09,Rede Viagem,121,60.28,60.72,WhatsApp,São Bento-PB,4
2024-05-09,Rede Infantil,72,32.0,40.0,Site,Jardim de Piranhas-RN,1
2024-05-09,Rede Casal,141,65.42,75.58,Site,São Bento-PB,4
2024-05-09,Rede Viagem,128,68.58,59.42,Loja Física,Brejo do Cruz-PB,2
2024-05-09,Rede Infantil,83,39.28,43.72,Loja Física,São Bento-PB,3
2024-05-09,Rede Infantil,74,40.02,33.98,Marketplace,Jardim de Piranhas-RN,3
2024-05-09,Rede Luxo,215,99.02,115.98,Site,Brejo do Cruz-PB,2
2024-05-09,Rede Viagem,116,53.58,62.42,Marketplace,João Pessoa-PB,4
2024-05-09,Rede Casal,134,67.16,66.84,Site,São Bento-PB,1
2024-05-09,Rede Casal,164,75.8,88.2,Site,Jardim de Piranhas-RN,3
2024-05-09,Rede Infantil,80,40.76,39.24,Marketplace,Fortaleza-CE,4
2024-05-10,Rede Tradicional,106,54.56,51.44,Site,São Bento-PB,3
2024-05-10,Rede Viagem,134,61.76,72.24,Loja Física,Jardim de Piranhas-RN,1
2024-05-10,Rede Casal,157,66.82,90.18,WhatsApp,Jardim de Piranhas-RN,4
2024-05-10,Rede Casal,141,81.53,59.47,WhatsApp,Jardim de Piranhas-RN,2
2024-05-10,Rede Luxo,216,113.75,102.25,WhatsApp,Brejo do Cruz-PB,1
2024-05-10,Rede Infantil,74,44.93,29.07,Instagram,São Bento-PB,1
2024-05-10,Rede Casal,145,64.88,80.12,WhatsApp,João Pessoa-PB,3
2024-05-10,Rede Viagem,108,63.94,44.06,WhatsApp,João Pessoa-PB,3
2024-05-10,Rede Viagem,103,69.3,33.7,Instagram,São Bento-PB,4
2024-05-10,Rede Tradicional,109,45.66,63.34,Marketplace,João Pessoa-PB,2
2024-05-10,Rede Viagem,105,64.41,40.59,Marketplace,Brejo do Cruz-PB,1
2024-05-10,Rede Tradicional,99,44.38,54.62,Marketplace,João Pessoa-PB,3
2024-05-10,Rede Tradicional,110,48.84,61.16,Marketplace,São Bento-PB,1
2024-05-10,Rede Viagem,114,64.26,49.74,Instagram,Brejo do Cruz-PB,3
2024-05-10,Rede Infantil,83,44.2,38.8,Instagram,Jardim de Piranhas-RN,3
2024-05-11,Rede Viagem,100,57.15,42.85,Loja Física,João Pessoa-PB,3
2024-05-11,Rede Casal,160,84.08,75.92,Marketplace,Brejo do Cruz-PB,1
2024-05-11,Rede Luxo,219,137.61,81.39,Site,Jardim de Piranhas-RN,1
2024-05-11,Rede Casal,148,69.53,78.47,WhatsApp,Fortaleza-CE,3
2024-05-11,Rede Viagem,114,63.67,50.33,Site,São Bento-PB,4
2024-05-11,Rede Luxo,237,121.11,115.89,Instagram,Fortaleza-CE,4
2024-05-11,Rede Infantil,93,42.7,50.3,Loja Física,Brejo do Cruz-PB,2
2024-05-11,Rede Luxo,231,138.36,92.64,Site,João Pessoa-PB,3
2024-05-11,Rede Luxo,228,119.11,108.89,Instagram,Fortaleza-CE,3
2024-05-11,Rede Viagem,131,55.56,75.44,Site,São Bento-PB,1
2024-05-11,Rede Tradicional,113,46.01,66.99,Loja Física,Brejo do Cruz-PB,2
2024-05-11,Rede Infantil,80,34.26,45.74,Instagram,Fortaleza-CE,4
2024-05-11,Rede Infantil,73,33.07,39.93,Loja Física,Jardim de Piranhas-RN,4
2024-05-11,Rede Infantil,85,33.68,51.32,Site,Fortaleza-CE,3
2024-05-11,Rede Luxo,215,99.36,115.64,Site,Brejo do Cruz-PB,3
2024-05-11,Rede Casal,132,82.8,49.2,Marketplace,João Pessoa-PB,4
2024-05-11,Rede Casal,139,77.35,61.65,Marketplace,João Pessoa-PB,3
2024-05-11,Rede Casal,148,82.88,65.12,WhatsApp,João Pessoa-PB,1
2024-05-12,Rede Infantil,72,42.81,29.19,Instagram,São Bento-PB,2
2024-05-12,Rede Casal,157,74.66,82.34,Site,Fortaleza-CE,1
2024-05-12,Rede Infantil,92,35.19,56.81,Instagram,Brejo do Cruz-PB,2
2024-05-12,Rede Tradicional,105,57.83,47.17,WhatsApp,Brejo do Cruz-PB,4
2024-05-12,Rede Luxo,226,139.83,86.17,Marketplace,São Bento-PB,1
2024-05-12,Rede Infantil,72,41.92,30.08,Instagram,Jardim de Piranhas-RN,2
2024-05-12,Rede Infantil,93,40.8,52.2,Site,João Pessoa-PB,2
2024-05-12,Rede Luxo,217,101.81,115.19,WhatsApp,Jardim de Piranhas-RN,4
2024-05-12,Rede Viagem,124,67.62,56.38,Site,Fortaleza-CE,3
2024-05-12,Rede Infantil,92,44.7,47.3,WhatsApp,Brejo do Cruz-PB,3
2024-05-12,Rede Tradicional,103,46.91,56.09,WhatsApp,João Pessoa-PB,1
2024-05-12,Rede Luxo,217,134.48,82.52,WhatsApp,São Bento-PB,3
2024-05-12,Rede Infantil,61,32.62,28.38,Site,Jardim de Piranhas-RN,3
2024-05-12,Rede Infantil,94,37.36,56.64,Marketplace,Jardim de Piranhas-RN,3
2024-05-13,Rede Tradicional,82,49.15,32.85,Loja Física,João Pessoa-PB,2
2024-05-13,Rede Infantil,76,33.93,42.07,Instagram,Fortaleza-CE,3
2024-05-13,Rede Infantil,84,37.35,46.65,Site,Brejo do Cruz-PB,3
2024-05-13,Rede Tradicional,105,51.13,53.87,Site,São Bento-PB,1
2024-05-13,Rede Viagem,120,58.27,61.73,Loja Física,Jardim de Piranhas-RN,3
2024-05-13,Rede Luxo,231,117.1,113.9,Site,Fortaleza-CE,1
2024-05-13,Rede Tradicional,93,46.6,46.4,Marketplace,Brejo do Cruz-PB,4
2024-05-13,Rede Casal,158,78.86,79.14,Site,Fortaleza-CE,3
2024-05-13,Rede Viagem,134,64.2,69.8,Site,São Bento-PB,4
2024-05-13,Rede Casal,161,72.98,88.02,WhatsApp,Fortaleza-CE,4
2024-05-13,Rede Casal,130,67.42,62.58,Site,João Pessoa-PB,4
2024-05-13,Rede Infantil,67,43.28,23.72,Site,São Bento-PB,4
2024-05-13,Rede Casal,145,68.69,76.31,Instagram,Brejo do Cruz-PB,1
2024-05-13,Rede Tradicional,99,51.05,47.95,WhatsApp,João Pessoa-PB,3
2024-05-13,Rede Viagem,123,71.34,51.66,Marketplace,João Pessoa-PB,4
2024-05-13,Rede Viagem,105,68.02,36.98,Site,João Pessoa-PB,4
2024-05-13,Rede Luxo,227,140.52,86.48,Site,Jardim de Piranhas-RN,4
2024-05-13,Rede Viagem,112,68.28,43.72,Site,São Bento-PB,2
2024-05-13,Rede Infantil,77,34.1,42.9,Marketplace,Fortaleza-CE,2
2024-05-14,Rede Viagem,109,69.74,39.26,Site,São Bento-PB,1
2024-05-14,Rede Infantil,73,33.24,39.76,Site,João Pessoa-PB,3
2024-05-14,Rede Infantil,89,38.58,50.42,Marketplace,Fortaleza-CE,4
2024-05-14,Rede Infantil,70,41.23,28.77,Instagram,Brejo do Cruz-PB,1
2024-05-14,Rede Viagem,122,63.52,58.48,Site,Brejo do Cruz-PB,3
2024-05-14,Rede Casal,134,88.67,45.33,Marketplace,João Pessoa-PB,3
2024-05-14,Rede Luxo,240,106.46,133.54,Loja Física,Jardim de Piranhas-RN,2
2024-05-14,Rede Tradicional,112,56.95,55.05,WhatsApp,Fortaleza-CE,4
2024-05-14,Rede Infantil,84,35.85,48.15,WhatsApp,Fortaleza-CE,3
2024-05-14,Rede Infantil,68,38.54,29.46,Loja Física,Jardim de Piranhas-RN,3
2024-05-14,Rede Infantil,61,44.28,16.72,Instagram,Brejo do Cruz-PB,4
2024-05-14,Rede Casal,143,80.86,62.14,WhatsApp,São Bento-PB,2
2024-05-14,Rede Casal,131,68.48,62.52,Marketplace,São Bento-PB,1
2024-05-14,Rede Viagem,131,62.79,68.21,Site,João Pessoa-PB,4
2024-05-14,Rede Tradicional,110,55.61,54.39,Loja Física,São Bento-PB,2
2024-05-14,Rede Luxo,232,125.07,106.93,Loja Física,Brejo do Cruz-PB,3
2024-05-15,Rede Viagem,133,51.86,81.14,Marketplace,Brejo do Cruz-PB,4
2024-05-15,Rede Viagem,107,58.06,48.94,Marketplace,Brejo do Cruz-PB,3
2024-05-15,Rede Infantil,94,35.9,58.1,Site,João Pessoa-PB,2
2024-05-15,Rede Viagem,130,71.22,58.78,Marketplace,Brejo do Cruz-PB,1
2024-05-15,Rede Viagem,122,49.62,72.38,Site,Jardim de Piranhas-RN,4
2024-05-15,Rede Casal,151,86.84,64.16,Marketplace,Fortaleza-CE,3
2024-05-15,Rede Infantil,74,38.77,35.23,Loja Física,João Pessoa-PB,2
2024-05-15,Rede Viagem,124,66.55,57.45,Loja Física,Jardim de Piranhas-RN,1
2024-05-15,Rede Luxo,232,104.12,127.88,Site,São Bento-PB,2
2024-05-15,Rede Viagem,119,53.2,65.8,WhatsApp,Brejo do Cruz-PB,4
